"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2995","Открытие формы документа ""Заказ на перемещение"" (ЗаказНаПеремещение)","","Thu Feb 20 15:00:47 MSK 2025","passed","Thu Feb 20 15:00:50 MSK 2025","","","",""
"","2556","Открытие формы списка справочника ""Шаблоны сообщений"" (ШаблоныСообщений)","","Thu Feb 20 14:49:24 MSK 2025","passed","Thu Feb 20 14:49:27 MSK 2025","","","",""
"","3429","Открытие формы документа ""Заявка на возврат товаров от клиента"" (ЗаявкаНаВозвратТоваровОтКлиента)","","Thu Feb 20 15:00:50 MSK 2025","passed","Thu Feb 20 15:00:54 MSK 2025","","","",""
"","2504","Открытие формы списка справочника ""Сообщения системы"" (СообщенияСистемы)","","Thu Feb 20 14:46:41 MSK 2025","passed","Thu Feb 20 14:46:43 MSK 2025","","","",""
"","2330","Открытие формы списка документа ""Поступление безналичных денежных средств"" (ПоступлениеБезналичныхДенежныхСредств)","","Thu Feb 20 14:55:36 MSK 2025","passed","Thu Feb 20 14:55:39 MSK 2025","","","",""
"","1843","Открытие формы регистра сведений ""Настройка автоподстановки грузоотправителя"" (НастройкаАвтоподстановкиГрузоотправителя)","","Thu Feb 20 15:46:40 MSK 2025","passed","Thu Feb 20 15:46:42 MSK 2025","","","",""
"","2550","Открытие формы списка справочника ""Виды карт лояльности"" (ВидыКартЛояльности)","","Thu Feb 20 14:40:07 MSK 2025","passed","Thu Feb 20 14:40:09 MSK 2025","","","",""
"","1533","Открытие формы плана видов характеристик ""Дополнительная информация"" (CRM_ДополнительнаяИнформация)","","Thu Feb 20 15:31:02 MSK 2025","passed","Thu Feb 20 15:31:04 MSK 2025","","","",""
"","2297","Открытие формы списка регистра сведений ""Дома здания строения"" (ДомаЗданияСтроения)","","Thu Feb 20 15:36:56 MSK 2025","passed","Thu Feb 20 15:36:58 MSK 2025","","","",""
"","1450","Открытие формы регистра сведений ""Оплаты сотрудников склада"" (ОплатыСотрудниковСклада)","","Thu Feb 20 15:46:38 MSK 2025","passed","Thu Feb 20 15:46:40 MSK 2025","","","",""
"","2199","Открытие формы списка регистра сведений ""Срабатывание проверок"" (итСрабатываниеПроверок)","","Thu Feb 20 15:41:46 MSK 2025","passed","Thu Feb 20 15:41:49 MSK 2025","","","",""
"","2505","Открытие формы документа ""Сообщение SMS"" (СообщениеSMS)","","Thu Feb 20 15:04:38 MSK 2025","passed","Thu Feb 20 15:04:40 MSK 2025","","","",""
"","2202","Открытие формы списка плана видов характеристик ""Каналы рекламных воздействий"" (КаналыРекламныхВоздействий)","","Thu Feb 20 15:30:43 MSK 2025","passed","Thu Feb 20 15:30:45 MSK 2025","","","",""
"","2601","Открытие формы списка регистра сведений ""Ручная корректировка расходов"" (РучнаяКорректировкаРасходов)","","Thu Feb 20 15:36:51 MSK 2025","passed","Thu Feb 20 15:36:53 MSK 2025","","","",""
"","2212","Открытие формы списка документа ""Ордер на перемещение WMS"" (ОрдерНаПеремещениеWMS)","","Thu Feb 20 14:58:36 MSK 2025","passed","Thu Feb 20 14:58:39 MSK 2025","","","",""
"","2541","Открытие формы списка справочника ""Номера ГТД"" (НомераГТД)","","Thu Feb 20 14:44:05 MSK 2025","passed","Thu Feb 20 14:44:08 MSK 2025","","","",""
"","2777","Открытие формы списка справочника ""Прочие расходы"" (ПрочиеРасходы)","","Thu Feb 20 14:45:16 MSK 2025","passed","Thu Feb 20 14:45:19 MSK 2025","","","",""
"","2760","Открытие формы списка регистра накопления ""Коммерческие предложения"" (CRM_Предложения)","","Thu Feb 20 15:47:05 MSK 2025","passed","Thu Feb 20 15:47:08 MSK 2025","","","",""
"","2036","Открытие формы списка документа ""Начисление бонусных баллов"" (ЯРВЕТ_НачислениеБонусныхБаллов)","","Thu Feb 20 14:57:35 MSK 2025","passed","Thu Feb 20 14:57:37 MSK 2025","","","",""
"","2028","Открытие формы списка регистра сведений ""Настройки прав объектов"" (НастройкиПравОбъектов)","","Thu Feb 20 15:38:58 MSK 2025","passed","Thu Feb 20 15:39:00 MSK 2025","","","",""
"","1556","Печать элемента документа ""Ордер на перемещение товаров"" (ОрдерНаПеремещениеТоваров)","","Thu Feb 20 15:16:50 MSK 2025","passed","Thu Feb 20 15:16:52 MSK 2025","","","",""
"","2529","Открытие формы списка справочника ""Настройки РМК"" (НастройкиРМК)","","Thu Feb 20 14:43:45 MSK 2025","passed","Thu Feb 20 14:43:47 MSK 2025","","","",""
"","2775","Открытие формы списка регистра сведений ""История адресных объектов"" (ИсторияАдресныхОбъектов)","","Thu Feb 20 15:37:25 MSK 2025","passed","Thu Feb 20 15:37:28 MSK 2025","","","",""
"","6147","Открытие формы обработки ""Перенос файлов в тома"" (ПереносФайловВТома)","","Thu Feb 20 15:34:42 MSK 2025","passed","Thu Feb 20 15:34:49 MSK 2025","","","",""
"","2169","Открытие формы списка документа ""Движение прочих активов и пассивов"" (ДвижениеПрочихАктивовПассивов)","","Thu Feb 20 14:52:39 MSK 2025","passed","Thu Feb 20 14:52:41 MSK 2025","","","",""
"","2136","Открытие формы списка регистра сведений ""ММП: Соответствия ключей"" (mmСоответствияКлючей)","","Thu Feb 20 15:36:08 MSK 2025","passed","Thu Feb 20 15:36:10 MSK 2025","","","",""
"","2008","Открытие формы списка документа ""План продаж по категориям"" (ПланПродажПоКатегориям)","","Thu Feb 20 14:55:25 MSK 2025","passed","Thu Feb 20 14:55:27 MSK 2025","","","",""
"","2809","Открытие формы списка справочника ""Хозяйствующие субъекты ВетИС"" (ХозяйствующиеСубъектыВЕТИС)","","Thu Feb 20 14:48:18 MSK 2025","passed","Thu Feb 20 14:48:21 MSK 2025","","","",""
"","2322","Открытие формы списка документа ""Корректировки ГСМ и километража ТС"" (апрКорректировкаГСМиКМ)","","Thu Feb 20 14:51:49 MSK 2025","passed","Thu Feb 20 14:51:52 MSK 2025","","","",""
"","2353","Открытие формы списка документа ""Счет-фактура выданный (аванс)"" (СчетФактураВыданныйАванс)","","Thu Feb 20 14:56:52 MSK 2025","passed","Thu Feb 20 14:56:54 MSK 2025","","","",""
"","2541","Открытие формы списка справочника ""Общие телефонные книги"" (сфпТелефонныеКниги)","","Thu Feb 20 14:45:25 MSK 2025","passed","Thu Feb 20 14:45:27 MSK 2025","","","",""
"","2624","Открытие формы списка справочника ""Периоды планирования"" (CRM_ПериодыПланирования)","","Thu Feb 20 14:38:10 MSK 2025","passed","Thu Feb 20 14:38:13 MSK 2025","","","",""
"","2519","Открытие формы списка документа ""Заказ на перемещение"" (ЗаказНаПеремещение)","","Thu Feb 20 14:52:58 MSK 2025","passed","Thu Feb 20 14:53:01 MSK 2025","","","",""
"","2458","Открытие формы списка регистра сведений ""Очередь сообщений (Мобильное приложение склад)"" (ИнтеграцияМПСОчередьСообщений)","","Thu Feb 20 15:41:33 MSK 2025","passed","Thu Feb 20 15:41:36 MSK 2025","","","",""
"","2531","Открытие формы списка справочника ""Правила начисления и списания бонусных баллов"" (ПравилаНачисленияИСписанияБонусныхБаллов)","","Thu Feb 20 14:44:41 MSK 2025","passed","Thu Feb 20 14:44:44 MSK 2025","","","",""
"","2655","Открытие формы документа ""Распределение доходов и расходов по направлениям деятельности"" (РаспределениеДоходовИРасходовПоНаправлениямДеятельности)","","Thu Feb 20 15:04:04 MSK 2025","passed","Thu Feb 20 15:04:07 MSK 2025","","","",""
"","1450","Открытие формы регистра сведений ""Комментарии к отчету Просроченная задолженность (общий)"" (КомментарииКОтчетуПросроченнаяЗадолженностьОбщий)","","Thu Feb 20 15:46:12 MSK 2025","passed","Thu Feb 20 15:46:13 MSK 2025","","","",""
"","1468","Открытие формы регистра сведений ""Тарифы по ТС"" (ЯРВЕТ_ТарифыПоТС)","","Thu Feb 20 15:46:15 MSK 2025","passed","Thu Feb 20 15:46:17 MSK 2025","","","",""
"","2840","Открытие формы документа ""Транспортная накладная"" (ТранспортнаяНакладная)","","Thu Feb 20 15:05:17 MSK 2025","passed","Thu Feb 20 15:05:20 MSK 2025","","","",""
"","2418","Открытие формы документа ""Корректировки ГСМ и километража ТС"" (апрКорректировкаГСМиКМ)","","Thu Feb 20 14:59:19 MSK 2025","passed","Thu Feb 20 14:59:22 MSK 2025","","","",""
"","2885","Открытие формы списка справочника ""Пользователи"" (Пользователи)","","Thu Feb 20 14:44:35 MSK 2025","passed","Thu Feb 20 14:44:38 MSK 2025","","","",""
"","2704","Открытие формы списка справочника ""Партии оборудования"" (ПартииОборудования)","","Thu Feb 20 14:48:59 MSK 2025","passed","Thu Feb 20 14:49:02 MSK 2025","","","",""
"","2673","Открытие формы списка справочника ""Виды запасов"" (ВидыЗапасов)","","Thu Feb 20 14:40:01 MSK 2025","passed","Thu Feb 20 14:40:04 MSK 2025","","","",""
"","3137","Открытие формы обработки ""Обмен с банками"" (КлиентБанк)","","Thu Feb 20 15:33:47 MSK 2025","passed","Thu Feb 20 15:33:50 MSK 2025","","","",""
"","2670","Открытие формы журнала документов ""Планирование"" (CRM_Планирование)","","Thu Feb 20 15:31:21 MSK 2025","passed","Thu Feb 20 15:31:24 MSK 2025","","","",""
"","2124","Открытие формы списка документа ""Отражение расхождений при инкассации денежных средств"" (ОтражениеРасхожденийПриИнкассацииДенежныхСредств)","","Thu Feb 20 14:54:41 MSK 2025","passed","Thu Feb 20 14:54:43 MSK 2025","","","",""
"","2240","Открытие формы списка документа ""Лист кассовой книги"" (ЛистКассовойКниги)","","Thu Feb 20 14:54:09 MSK 2025","passed","Thu Feb 20 14:54:11 MSK 2025","","","",""
"","2569","Открытие формы документа ""Изменение ассортимента"" (ИзменениеАссортимента)","","Thu Feb 20 15:01:00 MSK 2025","passed","Thu Feb 20 15:01:02 MSK 2025","","","",""
"","1466","Открытие формы регистра сведений ""График оплат"" (ГрафикОплатКредитовИДепозитов)","","Thu Feb 20 15:43:36 MSK 2025","passed","Thu Feb 20 15:43:38 MSK 2025","","","",""
"","2087","Открытие формы списка регистра сведений ""Настройки отправителя"" (НастройкиОтправителя)","","Thu Feb 20 15:38:43 MSK 2025","passed","Thu Feb 20 15:38:45 MSK 2025","","","",""
"","2672","Открытие формы списка справочника ""Сегменты номенклатуры"" (СегментыНоменклатуры)","","Thu Feb 20 14:46:24 MSK 2025","passed","Thu Feb 20 14:46:27 MSK 2025","","","",""
"","2363","Открытие формы списка документа ""Поступление услуг и прочих активов"" (ПоступлениеУслугПрочихАктивов)","","Thu Feb 20 14:55:42 MSK 2025","passed","Thu Feb 20 14:55:44 MSK 2025","","","",""
"","2472","Открытие формы списка справочника ""Папки"" (ПапкиФайлов)","","Thu Feb 20 14:44:29 MSK 2025","passed","Thu Feb 20 14:44:32 MSK 2025","","","",""
"","2430","Открытие формы списка документа ""Заправки"" (апрЗаправки)","","Thu Feb 20 14:51:47 MSK 2025","passed","Thu Feb 20 14:51:49 MSK 2025","","","",""
"","2476","Открытие формы списка регистра сведений ""Наборы значений доступа"" (НаборыЗначенийДоступа)","","Thu Feb 20 15:37:44 MSK 2025","passed","Thu Feb 20 15:37:46 MSK 2025","","","",""
"","2461","Открытие формы документа ""Поручение экспедитору"" (ПоручениеЭкспедитору)","","Thu Feb 20 15:03:30 MSK 2025","passed","Thu Feb 20 15:03:32 MSK 2025","","","",""
"","1894","Открытие формы списка регистра сведений ""Области данных"" (ОбластиДанных)","","Thu Feb 20 15:39:14 MSK 2025","passed","Thu Feb 20 15:39:15 MSK 2025","","","",""
"","3017","Открытие формы списка справочника ""Контрагенты"" (Контрагенты)","","Thu Feb 20 14:42:59 MSK 2025","passed","Thu Feb 20 14:43:02 MSK 2025","","","",""
"","2089","Открытие формы списка регистра сведений ""Даты обновления стандартных списков новостей"" (ДатыОбновленияСтандартныхСписковНовостей)","","Thu Feb 20 15:36:46 MSK 2025","passed","Thu Feb 20 15:36:48 MSK 2025","","","",""
"","2263","Открытие формы списка документа ""Операция по платежной карте"" (ОперацияПоПлатежнойКарте)","","Thu Feb 20 14:54:25 MSK 2025","passed","Thu Feb 20 14:54:27 MSK 2025","","","",""
"","2578","Открытие формы документа ""План продаж по категориям"" (ПланПродажПоКатегориям)","","Thu Feb 20 15:03:24 MSK 2025","passed","Thu Feb 20 15:03:27 MSK 2025","","","",""
"","1457","Открытие формы регистра сведений ""Настройки отправителя"" (НастройкиОтправителя)","","Thu Feb 20 15:44:29 MSK 2025","passed","Thu Feb 20 15:44:30 MSK 2025","","","",""
"","2886","Открытие формы документа ""Сделка"" (CRM_Сделка)","","Thu Feb 20 14:59:02 MSK 2025","passed","Thu Feb 20 14:59:05 MSK 2025","","","",""
"","2319","Открытие формы списка документа ""Направление на выезд"" (АйТи_НаправлениеНаВыезд)","","Thu Feb 20 14:51:39 MSK 2025","passed","Thu Feb 20 14:51:41 MSK 2025","","","",""
"","2453","Открытие формы списка регистра сведений ""Протокол работы с сервисом распознавания"" (ПротоколРаботыССервисомРаспознавания)","","Thu Feb 20 15:42:08 MSK 2025","passed","Thu Feb 20 15:42:11 MSK 2025","","","",""
"","2487","Открытие формы списка справочника ""Виды сделок с клиентами"" (ВидыСделокСКлиентами)","","Thu Feb 20 14:40:29 MSK 2025","passed","Thu Feb 20 14:40:32 MSK 2025","","","",""
"","2839","Открытие формы списка справочника ""Физические лица"" (ФизическиеЛица)","","Thu Feb 20 14:48:13 MSK 2025","passed","Thu Feb 20 14:48:15 MSK 2025","","","",""
"","2476","Открытие формы списка регистра сведений ""Объекты интеграции"" (сшпОбъектыИнтеграции)","","Thu Feb 20 15:41:51 MSK 2025","passed","Thu Feb 20 15:41:54 MSK 2025","","","",""
"","1568","Печать элемента документа ""Выкуп возвратной тары клиентом"" (ВыкупВозвратнойТарыКлиентом)","","Thu Feb 20 15:10:46 MSK 2025","passed","Thu Feb 20 15:10:47 MSK 2025","","","",""
"","1480","Открытие формы регистра сведений ""Исключения для блокировок (Контур.Фокус)"" (Фокус_ОперацияРазрешена)","","Thu Feb 20 15:46:42 MSK 2025","passed","Thu Feb 20 15:46:44 MSK 2025","","","",""
"","3003","Открытие формы документа ""Чек ККМ"" (ЧекККМ)","","Thu Feb 20 15:07:17 MSK 2025","passed","Thu Feb 20 15:07:20 MSK 2025","","","",""
"","2583","Открытие формы списка справочника ""Проекты"" (Проекты)","","Thu Feb 20 14:45:19 MSK 2025","passed","Thu Feb 20 14:45:22 MSK 2025","","","",""
"","3129","Открытие формы списка справочника ""Дополнительные отчеты и обработки"" (ДополнительныеОтчетыИОбработки)","","Thu Feb 20 14:41:28 MSK 2025","passed","Thu Feb 20 14:41:31 MSK 2025","","","",""
"","2434","Открытие формы документа ""График исполнения договора"" (ГрафикИсполненияДоговора)","","Thu Feb 20 15:00:07 MSK 2025","passed","Thu Feb 20 15:00:10 MSK 2025","","","",""
"","2769","Открытие формы списка регистра накопления ""Товары переданные на комиссию"" (ТоварыПереданныеНаКомиссию)","","Thu Feb 20 15:47:33 MSK 2025","passed","Thu Feb 20 15:47:35 MSK 2025","","","",""
"","2810","Открытие формы списка справочника ""Виды контактной информации"" (ВидыКонтактнойИнформации)","","Thu Feb 20 14:40:32 MSK 2025","passed","Thu Feb 20 14:40:35 MSK 2025","","","",""
"","1460","Открытие формы регистра сведений ""Адреса зон ответственности пользователей ВетИС"" (АдресаЗонОтветственностиВЕТИС)","","Thu Feb 20 15:43:03 MSK 2025","passed","Thu Feb 20 15:43:05 MSK 2025","","","",""
"","3423","Открытие формы журнала документов ""Документы для контроля"" (ДокументыДляКонтроля)","","Thu Feb 20 15:32:23 MSK 2025","passed","Thu Feb 20 15:32:26 MSK 2025","","","",""
"","2081","Открытие формы списка регистра сведений ""Параметры расчета зарплаты водителей"" (ПараметрыРасчетаЗарплатыВодителей)","","Thu Feb 20 15:42:01 MSK 2025","passed","Thu Feb 20 15:42:03 MSK 2025","","","",""
"","2907","Открытие формы журнала документов ""Согласования на выезд (Заявка)"" (Согласования)","","Thu Feb 20 15:32:29 MSK 2025","passed","Thu Feb 20 15:32:32 MSK 2025","","","",""
"","2858","Открытие формы списка документа ""Акт о расхождениях"" (АктОРасхождениях)","","Thu Feb 20 14:52:52 MSK 2025","passed","Thu Feb 20 14:52:55 MSK 2025","","","",""
"","2572","Открытие формы документа ""Претензия об оплате задолженности"" (ПретензияОбОплатеЗадолженности)","","Thu Feb 20 15:05:33 MSK 2025","passed","Thu Feb 20 15:05:36 MSK 2025","","","",""
"","16888","Печать элемента документа ""Оприходование излишков товаров"" (ОприходованиеИзлишковТоваров)","","Thu Feb 20 15:16:28 MSK 2025","passed","Thu Feb 20 15:16:45 MSK 2025","","","",""
"","2728","Открытие формы списка справочника ""Настройки ретробонусов (покупателей)"" (НастройкиРетробонусовПокупателей)","","Thu Feb 20 14:48:30 MSK 2025","passed","Thu Feb 20 14:48:33 MSK 2025","","","",""
"","2500","Открытие формы списка справочника ""Настройки создания расходных ордеров"" (НастройкиСозданияРасходныхОрдеров)","","Thu Feb 20 14:48:51 MSK 2025","passed","Thu Feb 20 14:48:54 MSK 2025","","","",""
"","2155","Открытие формы списка регистра сведений ""ММП: Согласования для мобильного монитора"" (mmAgreements)","","Thu Feb 20 15:35:58 MSK 2025","passed","Thu Feb 20 15:36:00 MSK 2025","","","",""
"","2643","Открытие формы списка справочника ""Упаковки ВетИС"" (УпаковкиВЕТИС)","","Thu Feb 20 14:47:32 MSK 2025","passed","Thu Feb 20 14:47:35 MSK 2025","","","",""
"","2179","Открытие формы списка регистра сведений ""Регистрации подразделений"" (РегистрацииВНалоговомОргане)","","Thu Feb 20 15:40:16 MSK 2025","passed","Thu Feb 20 15:40:18 MSK 2025","","","",""
"","2703","Открытие формы документа ""Взаимозачет задолженности"" (ВзаимозачетЗадолженности)","","Thu Feb 20 14:59:35 MSK 2025","passed","Thu Feb 20 14:59:38 MSK 2025","","","",""
"","1470","Открытие формы регистра сведений ""Нормативные запасы оборудования"" (НормативныеЗапасыОборудования)","","Thu Feb 20 15:46:35 MSK 2025","passed","Thu Feb 20 15:46:37 MSK 2025","","","",""
"","2367","Открытие формы списка регистра сведений ""Потоки обработки исходящих сообщений"" (сшпПотокиОбработкиИсходящихСообщений)","","Thu Feb 20 15:42:36 MSK 2025","passed","Thu Feb 20 15:42:39 MSK 2025","","","",""
"","2589","Открытие формы документа ""Отчет банка по операциям эквайринга"" (ОтчетБанкаПоОперациямЭквайринга)","","Thu Feb 20 15:02:36 MSK 2025","passed","Thu Feb 20 15:02:38 MSK 2025","","","",""
"","1939","Открытие формы обработки ""Загрузка классификатора банков"" (ЗагрузкаКлассификатораБанков)","","Thu Feb 20 15:33:18 MSK 2025","passed","Thu Feb 20 15:33:20 MSK 2025","","","",""
"","2453","Открытие формы документа ""Начисления по кредитам и депозитам"" (НачисленияКредитовИДепозитов)","","Thu Feb 20 15:02:00 MSK 2025","passed","Thu Feb 20 15:02:02 MSK 2025","","","",""
"","2851","Открытие формы списка документа ""Начисление бонуса покупателю"" (НачислениеБонусаПокупателю)","","Thu Feb 20 14:53:39 MSK 2025","passed","Thu Feb 20 14:53:42 MSK 2025","","","",""
"","2315","Открытие формы списка документа ""Сделка"" (CRM_Сделка)","","Thu Feb 20 14:51:30 MSK 2025","passed","Thu Feb 20 14:51:33 MSK 2025","","","",""
"","2747","Открытие формы списка регистра накопления ""Расчеты с поставщиками по документам"" (РасчетыСПоставщикамиПоДокументам)","","Thu Feb 20 15:47:17 MSK 2025","passed","Thu Feb 20 15:47:20 MSK 2025","","","",""
"","2422","Открытие формы документа ""Инвентаризационная опись"" (ИнвентаризационнаяОпись)","","Thu Feb 20 15:01:03 MSK 2025","passed","Thu Feb 20 15:01:05 MSK 2025","","","",""
"","2126","Открытие формы списка документа ""Приказ о праве подписи в отгрузочных документах"" (ПриказОПравеПодписиВОтгрузочныхДокументах)","","Thu Feb 20 14:58:03 MSK 2025","passed","Thu Feb 20 14:58:05 MSK 2025","","","",""
"","2401","Открытие формы списка регистра сведений ""ММП: Значения аналитик"" (mmAnalyticsValues)","","Thu Feb 20 15:36:00 MSK 2025","passed","Thu Feb 20 15:36:03 MSK 2025","","","",""
"","1496","Открытие формы списка регистра сведений ""Телефония: Персональные настройки"" (ПТ20_ПерсональныеНастройки)","","Thu Feb 20 15:43:02 MSK 2025","passed","Thu Feb 20 15:43:03 MSK 2025","","","",""
"","1901","Открытие формы списка регистра сведений ""Настройки транспорта обмена областей данных"" (НастройкиТранспортаОбменаОбластейДанных)","","Thu Feb 20 15:39:05 MSK 2025","passed","Thu Feb 20 15:39:07 MSK 2025","","","",""
"","2752","Открытие формы списка справочника ""Ответственные лица организаций"" (ОтветственныеЛицаОрганизаций)","","Thu Feb 20 14:44:08 MSK 2025","passed","Thu Feb 20 14:44:11 MSK 2025","","","",""
"","3071","Открытие формы обработки ""Платежный календарь"" (ПлатежныйКалендарь)","","Thu Feb 20 15:34:57 MSK 2025","passed","Thu Feb 20 15:35:00 MSK 2025","","","",""
"","48820","Открытие формы списка регистра сведений ""Настройки открытия форм при начале работы программы"" (НастройкиОткрытияФормПриНачалеРаботыСистемы)","","Thu Feb 20 15:37:54 MSK 2025","passed","Thu Feb 20 15:38:43 MSK 2025","","","",""
"","9464","Открытие формы обработки ""Операции закрытия месяца"" (ОперацииЗакрытияМесяца)","","Thu Feb 20 15:34:28 MSK 2025","passed","Thu Feb 20 15:34:37 MSK 2025","","","",""
"","2205","Открытие формы списка документа ""Сообщение ЭДО"" (СообщениеЭДО)","","Thu Feb 20 14:56:38 MSK 2025","passed","Thu Feb 20 14:56:41 MSK 2025","","","",""
"","2491","Открытие формы списка документа ""Коммерческое предложение клиенту"" (КоммерческоеПредложениеКлиенту)","","Thu Feb 20 14:53:43 MSK 2025","passed","Thu Feb 20 14:53:45 MSK 2025","","","",""
"","2599","Открытие формы списка справочника ""Кассы ККМ"" (КассыККМ)","","Thu Feb 20 14:42:25 MSK 2025","passed","Thu Feb 20 14:42:27 MSK 2025","","","",""
"","2453","Открытие формы списка справочника ""Виды алкогольной и спиртосодержащей продукции"" (ВидыАлкогольнойПродукции)","","Thu Feb 20 14:39:58 MSK 2025","passed","Thu Feb 20 14:40:01 MSK 2025","","","",""
"","2390","Открытие формы документа ""Корректировка обособленного учета запасов"" (КорректировкаОбособленногоУчетаЗапасов)","","Thu Feb 20 15:01:33 MSK 2025","passed","Thu Feb 20 15:01:35 MSK 2025","","","",""
"","6766","Печать элемента справочника ""Претензии клиентов"" (ПретензииКлиентов)","","Thu Feb 20 14:51:00 MSK 2025","passed","Thu Feb 20 14:51:07 MSK 2025","","","",""
"","2142","Открытие формы документа ""SMS сообщение"" (смсСообщение)","","Thu Feb 20 15:03:35 MSK 2025","passed","Thu Feb 20 15:03:37 MSK 2025","","","",""
"","2479","Открытие формы списка регистра сведений ""Настройки отправки накладных (ЯРВЕТ)"" (ЯРВЕТ_НастройкиОтправкиНакладных)","","Thu Feb 20 15:41:26 MSK 2025","passed","Thu Feb 20 15:41:28 MSK 2025","","","",""
"","1445","Открытие формы регистра сведений ""Плановые работы ТС"" (ЯРВЕТ_ПлановыеРаботыТС)","","Thu Feb 20 15:46:17 MSK 2025","passed","Thu Feb 20 15:46:18 MSK 2025","","","",""
"","2272","Открытие формы списка регистра сведений ""Настройка распределения затрат в реестрах развозки"" (НастройкаРаспределенияЗатратВРеестрахРазвозки)","","Thu Feb 20 15:42:44 MSK 2025","passed","Thu Feb 20 15:42:46 MSK 2025","","","",""
"","2266","Открытие формы списка регистра сведений ""Составы групп пользователей"" (СоставыГруппПользователей)","","Thu Feb 20 15:40:40 MSK 2025","passed","Thu Feb 20 15:40:43 MSK 2025","","","",""
"","21823","Печать элемента документа ""Возврат товаров от клиента"" (ВозвратТоваровОтКлиента)","","Thu Feb 20 15:09:37 MSK 2025","passed","Thu Feb 20 15:09:59 MSK 2025","","","",""
"","94805","Печать элемента документа ""Перемещение товаров"" (ПеремещениеТоваров)","","Thu Feb 20 15:17:52 MSK 2025","passed","Thu Feb 20 15:19:27 MSK 2025","","","",""
"","2736","Открытие формы списка регистра сведений ""Права доступа пользователей ВетИС"" (ПраваДоступаПользователейВЕТИС)","","Thu Feb 20 15:39:40 MSK 2025","passed","Thu Feb 20 15:39:42 MSK 2025","","","",""
"","2532","Открытие формы списка справочника ""Цвета ТС"" (апрЦветаТС)","","Thu Feb 20 14:39:04 MSK 2025","passed","Thu Feb 20 14:39:06 MSK 2025","","","",""
"","2748","Открытие формы документа ""Ордер на перемещение WMS"" (ОрдерНаПеремещениеWMS)","","Thu Feb 20 15:07:11 MSK 2025","passed","Thu Feb 20 15:07:14 MSK 2025","","","",""
"","2035","Открытие формы списка документа ""Произвольный электронный документ"" (ПроизвольныйЭД)","","Thu Feb 20 14:57:46 MSK 2025","passed","Thu Feb 20 14:57:48 MSK 2025","","","",""
"","2027","Открытие формы списка справочника ""Номенклатура поставщиков"" (НоменклатураПоставщиков)","","Thu Feb 20 14:44:03 MSK 2025","passed","Thu Feb 20 14:44:05 MSK 2025","","","",""
"","2540","Открытие формы списка справочника ""Идентификаторы объектов расширений"" (ИдентификаторыОбъектовРасширений)","","Thu Feb 20 14:42:05 MSK 2025","passed","Thu Feb 20 14:42:07 MSK 2025","","","",""
"","2574","Открытие формы списка справочника ""Виды ИТ-сервисов"" (ВидыИТСервисов)","","Thu Feb 20 14:49:33 MSK 2025","passed","Thu Feb 20 14:49:35 MSK 2025","","","",""
"","2600","Открытие формы обработки ""Поиск объектов по штрихкоду"" (ПоискОбъектовПоШтрихкоду)","","Thu Feb 20 15:35:10 MSK 2025","passed","Thu Feb 20 15:35:12 MSK 2025","","","",""
"","2374","Открытие формы документа ""Согласие на обработку персональных данных"" (СогласиеНаОбработкуПерсональныхДанных)","","Thu Feb 20 15:05:06 MSK 2025","passed","Thu Feb 20 15:05:09 MSK 2025","","","",""
"","2220","Открытие формы списка регистра сведений ""Идентификаторы объектов версий расширений"" (ИдентификаторыОбъектовВерсийРасширений)","","Thu Feb 20 15:37:18 MSK 2025","passed","Thu Feb 20 15:37:20 MSK 2025","","","",""
"","2809","Открытие формы списка справочника ""Типоразмеры ячеек"" (ТипоразмерыЯчеек)","","Thu Feb 20 14:46:49 MSK 2025","passed","Thu Feb 20 14:46:52 MSK 2025","","","",""
"","2137","Открытие формы списка документа ""Чек ККМ на возврат"" (ЧекККМВозврат)","","Thu Feb 20 14:58:17 MSK 2025","passed","Thu Feb 20 14:58:19 MSK 2025","","","",""
"","1401","Открытие формы регистра сведений ""Каталог акционных товаров"" (ЯРВЕТ_КаталогАкционныхТоваров)","","Thu Feb 20 15:45:43 MSK 2025","passed","Thu Feb 20 15:45:44 MSK 2025","","","",""
"","1366","Открытие формы плана видов характеристик ""Объекты адресации задач"" (ОбъектыАдресацииЗадач)","","Thu Feb 20 15:31:14 MSK 2025","passed","Thu Feb 20 15:31:15 MSK 2025","","","",""
"","2428","Открытие формы списка регистра сведений ""Цены номенклатуры"" (ЦеныНоменклатуры)","","Thu Feb 20 15:42:20 MSK 2025","passed","Thu Feb 20 15:42:23 MSK 2025","","","",""
"","2422","Открытие формы списка справочника ""Назначения"" (Назначения)","","Thu Feb 20 14:43:14 MSK 2025","passed","Thu Feb 20 14:43:16 MSK 2025","","","",""
"","2960","Открытие формы документа ""Корректировка поступления"" (КорректировкаПоступления)","","Thu Feb 20 15:01:46 MSK 2025","passed","Thu Feb 20 15:01:49 MSK 2025","","","",""
"","1430","Открытие формы регистра сведений ""Потребности клиентов"" (ЯРВЕТ_ПотребностиКлиентов)","","Thu Feb 20 15:45:41 MSK 2025","passed","Thu Feb 20 15:45:42 MSK 2025","","","",""
